	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
TEAD1	174	87	-1.1359481606613921	0.22919
TEAD3	174	76	-0.30704979947674466	0.42582
TEAD4	174	109	-5.864113935172699	2e-05
TEC	174	64	-0.21662489162298929	0.44997
TECPR2	174	83	1.4191849113350459	0.81723
TECR	174	86	-9.539151081628729	1e-05
TECTA	174	93	-0.3993245933247147	0.39425
TEF	174	87	-0.30872334333480866	0.41755
TEK	174	90	-0.4488148870667473	0.38161
TEKT2	174	83	-1.722588596298952	0.13797
TELO2	174	91	0.6388774255852505	0.66508
TENC1	174	79	-3.6523369054603054	0.01367
TEP1	174	85	-0.16974948272055837	0.45341
TERF1	174	107	-0.9478909718246235	0.24697
TERF2	174	86	-6.792476369295313	3e-05
TERF2IP	174	62	-1.4418735142310473	0.21508
TERT	174	96	0.6192427591956886	0.66293
TES	174	68	1.4539075058471593	0.79492
TESC	174	73	-1.732549442298685	0.15156
TESK1	174	78	1.6588185130984585	0.84569
TESK2	174	78	-0.4688709447584681	0.38748
TET3	174	116	-2.4554009796729708	0.03325
TEX10	174	94	-1.510518484789209	0.15336
TEX11	174	77	-0.22720837375831332	0.44437
TEX12	174	100	-0.6055321149462326	0.33771
TEX13A	174	82	-1.1410459370985626	0.23589
TEX13B	174	100	-3.481413324302654	0.00847
TEX14	174	91	0.4137816791674898	0.60828
TEX15	174	85	0.14488741551403475	0.53447
TEX2	174	97	-6.401937878850626	2e-05
TEX261	174	71	-3.47754973834791	0.02351
TEX264	174	62	2.1547001478793715	0.88099
TEX28	174	94	0.07507352757076505	0.51995
TF	174	89	0.8677497355614492	0.7172
TFAM	174	89	-7.678933729921327	1e-05
TFAP2A	174	63	-0.056586723716750456	0.4885
TFAP2B	174	72	0.7405105476181029	0.67381
TFAP2C	174	65	-1.2576034141657988	0.2395
TFAP4	174	91	-1.9650817247956076	0.09543
TFB1M	174	100	-7.518998453951696	1e-05
TFB2M	174	93	-5.708071774283334	0.0001
TFCP2	174	90	-1.265920172661246	0.20101
TFCP2L1	174	98	-2.7145626119963864	0.03238
TFDP1	174	111	-13.377976177908469	1e-05
TFDP2	174	80	-0.21448943951331662	0.44473
TFDP3	174	101	-0.8976168581007445	0.26417
TFE3	174	53	0.09169238710953417	0.51881
TFEB	174	91	-4.176383495262616	0.0035
TFEC	174	61	-1.7979564730674162	0.16566
TFF1	174	75	-0.22827142286622887	0.44521
TFF2	174	82	1.5792561113366455	0.84131
TFF3	174	110	-1.8228394813870061	0.09238
TFG	174	82	-4.62333464650282	0.00276
TFIP11	174	99	-4.9391929006241595	0.00038
TFPI	174	91	1.3230150911047267	0.81113
TFPI2	174	70	1.6456030108590243	0.83061
TFPT	174	87	-8.332892321740042	1e-05
TFR2	174	90	-1.2041593175657526	0.21246
TFRC	174	104	-3.9073037235864883	0.00333
TG	174	75	-0.07439435843795371	0.48219
TGDS	174	99	-4.133959968659972	0.00267
TGFA	174	88	-6.8070968498676585	3e-05
TGFB1	174	91	-1.1224155350306548	0.22798
TGFB1I1	174	87	-1.398356493740777	0.1817
TGFB2	174	87	1.323781374905605	0.80504
TGFB3	174	93	-0.39775305446592196	0.39465
TGFBI	174	71	0.7807491309068239	0.67765
TGFBR1	174	104	-3.7933944031813214	0.0043
TGFBR2	174	96	-5.9610859456339425	7e-05
TGFBR3	174	101	-2.1883251429402	0.06247
TGFBRAP1	174	102	-7.412710327303883	1e-05
TGIF1	174	75	0.05899633950451108	0.51466
TGIF2	174	66	-0.5366668141895862	0.37868
TGM1	174	75	-1.6631350385673667	0.15799
TGM2	174	87	-0.8487478804606029	0.28815
TGM3	174	84	0.7785096129602602	0.69107
TGM4	174	71	0.29397371651701776	0.56889
TGM5	174	79	-0.0055338569798985375	0.49596
TGOLN2	174	111	-4.827483833915824	0.00029
TGS1	174	108	-7.577116515316398	1e-05
TH	174	67	1.7896517854025258	0.8473
TH1L	174	76	-5.421931401424248	0.00075
THADA	174	90	-4.0581070519813505	0.00474
THAP1	174	92	-6.948005187775669	1e-05
THAP10	174	92	0.0027773599252051396	0.50214
THAP11	174	86	-8.750576574983002	1e-05
THAP3	174	61	1.3579726412580755	0.7712
THAP4	174	78	1.4128109371048427	0.808
THAP7	174	94	-5.933174309049109	7e-05
THAP9	174	88	0.26358002779275996	0.5696
THBD	174	74	0.9020334795377034	0.70698
THBS1	174	102	-3.050822655921539	0.01665
THBS2	174	82	-0.2596793665922484	0.43555
THBS3	174	67	0.6587333507406536	0.64891
THBS4	174	91	0.24697234525388595	0.56503
THEG	174	101	0.21846521573038125	0.56197
THG1L	174	75	-0.7238047970994462	0.33027
THNSL1	174	88	-2.3471869987983025	0.06398
THNSL2	174	66	-1.1068932499220623	0.26337
THOC1	174	118	-0.08485232449818206	0.47524
THOC2	174	71	-10.66766477446891	1e-05
THOC5	174	82	-0.8568906888740292	0.29417
THOC6	174	83	-2.6894021340721883	0.0465
THOC7	174	74	-3.5011091425030467	0.02049
THOP1	174	112	-7.286573685363409	1e-05
THPO	174	94	0.16772860074571688	0.54488
THRA	174	91	-0.9881099359997665	0.25665
THRAP3	174	89	-5.223384592377494	0.00062
THRB	174	84	0.06780857456882099	0.51562
THSD4	174	98	-0.19979785918083787	0.44549
THSD7A	174	61	-0.27324327209836907	0.44069
THTPA	174	70	-0.7234799439401429	0.3334
THUMPD1	174	92	-3.984888625035936	0.00505
THUMPD2	174	120	-6.931466153783927	1e-05
THY1	174	84	0.6835778673055305	0.66862
THYN1	174	87	1.9751747144786014	0.89871
TIA1	174	85	-3.388262758756731	0.01711
TIAL1	174	65	-9.082148262560256	2e-05
TIAM1	174	97	-2.4656485255365084	0.04691
TIAM2	174	102	1.0938767668263758	0.77919
TICAM1	174	92	-0.840297551238819	0.28824
TIE1	174	77	-0.20876778836541873	0.44903
TIGD1L	174	72	-1.170387693239246	0.24389
TIGD6	174	76	-0.5759302969023274	0.36247
TIMELESS	174	107	-11.781905930214574	1e-05
TIMM10	174	110	-10.371504639321191	1e-05
TIMM13	174	86	-6.0545476583553866	0.0001
TIMM17A	174	94	-8.044522694466654	1e-05
TIMM17B	174	87	-1.3828477424785426	0.18411
TIMM22	174	108	-3.2904015280201153	0.00967
TIMM23	174	88	-9.701191604657128	1e-05
TIMM44	174	105	-4.426296781259517	0.00104
TIMM50	174	114	-9.048534046022667	1e-05
TIMM8A	174	118	-7.432967563903173	1e-05
TIMM8B	174	110	-8.073946237725254	1e-05
TIMM9	174	62	-0.7565617624551254	0.33943
TIMP1	174	82	1.1724665935297156	0.77188
TIMP2	174	89	0.08124715196927224	0.52099
TIMP3	174	79	-0.33331503354011965	0.41703
TIMP4	174	102	-6.000723275514816	5e-05
TINAGL1	174	81	-0.4928052849322309	0.38179
TINF2	174	85	-1.837395607113332	0.11917
TIPARP	174	58	-3.9243003953295257	0.02146
TIPIN	174	114	-12.106438874717504	1e-05
TIPRL	174	85	0.7895368309965188	0.69336
TJAP1	174	82	0.16333380747466714	0.54325
TJP1	174	79	-3.7287347605811654	0.01223
TJP2	174	95	-4.802965808558445	0.00102
TJP3	174	63	-2.8302908630289454	0.06167
TK1	174	105	-10.231602363411714	1e-05
TK2	174	66	1.396642379636747	0.78688
TKT	174	66	1.0960305913059774	0.73499
TKTL1	174	71	-0.5608799842535727	0.36854
TLE1	174	54	-2.2135306520639975	0.12928
TLE2	174	75	-0.4740026995236004	0.38579
TLE3	174	89	-6.236860674136021	3e-05
TLE4	174	86	-2.2028916362556994	0.0788
TLE6	174	59	-1.7545418348779185	0.17435
TLK1	174	100	-9.215076781823413	1e-05
TLK2	174	61	-0.893408494649843	0.31181
TLL1	174	105	-0.6016369616247815	0.33175
TLL2	174	101	0.298254334692071	0.58348
TLN1	174	83	-0.13562059600771048	0.46605
TLN2	174	80	-2.0925837502213116	0.09742
TLR1	174	96	2.193652348477265	0.93093
TLR2	174	77	1.8126440612433852	0.86463
TLR3	174	95	0.3539394166377787	0.59238
TLR4	174	127	-1.961690408387599	0.06335
TLR5	174	80	-1.7398345195329044	0.13936
TLR6	174	96	-6.817929270842644	3e-05
TLR7	174	94	1.904663968551967	0.89927
TLR8	174	118	-3.186714814453286	0.00858
TLX1	174	82	-3.230384536015478	0.0242
TLX2	174	63	-0.3262924658340003	0.42871
TLX3	174	78	-0.10269113661683388	0.47575
TM2D1	174	75	1.9437368530750159	0.87972
TM2D3	174	67	-5.751268694071516	0.00106
TM4SF1	174	82	-0.8767503187757454	0.28994
TM4SF20	174	62	-0.1072590610014991	0.47825
TM4SF4	174	84	-0.6271220960599022	0.34346
TM4SF5	174	75	-0.8102548642556037	0.31126
TM6SF1	174	114	-1.6590644810446553	0.11061
TM7SF2	174	67	0.18141134289946892	0.54256
TM7SF3	174	87	-2.4176724096169644	0.05932
TM7SF4	174	102	-2.1026725825116444	0.07021
TM9SF1	174	87	-6.029592090171795	8e-05
TM9SF2	174	76	-7.190599501522467	4e-05
TM9SF3	174	79	-0.0711625346269078	0.48036
TM9SF4	174	79	1.18730469046649	0.76798
TMBIM1	174	101	0.958415746244119	0.74959
TMBIM4	174	83	-1.2401615716216396	0.21438
TMBIM6	174	85	-4.85952325687769	0.00166
TMC5	174	84	-1.197916142614083	0.22243
TMC6	174	94	1.1258263714917458	0.7763
TMC7	174	89	-0.48076025645418935	0.37526
TMCC1	174	73	-0.7503295700405431	0.3273
TMCC2	174	85	0.8172119106689477	0.69943
TMCO1	174	89	-9.769337023162858	1e-05
TMCO3	174	101	-5.805757264832782	3e-05
TMCO6	174	71	-0.12348560656313401	0.46953
TMED1	174	90	-5.039737016174011	0.00079
TMED10	174	90	-5.335388548251421	0.00043
TMED2	174	99	-7.724973531013288	1e-05
TMED3	174	92	-6.102421591492127	6e-05
TMED5	174	102	-2.8137277358697426	0.02471
TMED7	174	71	-2.6453984070764203	0.06201
TMED9	174	102	-7.944632815902708	1e-05
TMEFF1	174	83	-1.333286185047788	0.1977
TMEM100	174	86	-5.097400163109143	0.00071
TMEM104	174	99	-11.003995363925682	1e-05
TMEM106B	174	83	-5.367679122469897	0.00067
TMEM106C	174	94	-6.1468551786121335	6e-05
TMEM109	174	100	-10.950140324411054	1e-05
TMEM11	174	109	-8.22659296003834	1e-05
TMEM110	174	118	-3.825478128741195	0.00201
TMEM111	174	67	-3.379569202602598	0.03037
TMEM115	174	72	1.0263107712427915	0.73233
TMEM120B	174	89	-0.9911260480798226	0.25757
TMEM121	174	76	-2.4887582635380845	0.06774
TMEM123	174	97	-0.15597220521460706	0.45736
TMEM126B	174	101	-4.5640937189007165	0.00092
TMEM127	174	62	-1.0244647990773113	0.28825
TMEM131	174	83	-1.6072670653371457	0.15451
TMEM132A	174	67	-0.8206019884731006	0.31737
TMEM134	174	78	-4.847515730121425	0.00234
TMEM135	174	64	-1.3617489222697075	0.22279
TMEM140	174	55	-0.5823429950783114	0.38318
TMEM143	174	106	-2.485915167542511	0.03886
TMEM144	174	85	0.7825128057392573	0.69196
TMEM147	174	84	-3.9886018356288813	0.00722
TMEM14A	174	92	-3.868452877089269	0.00631
TMEM14B	174	90	-4.087692026660172	0.00454
TMEM151B	174	82	-0.3866710931098088	0.40276
TMEM156	174	77	0.05707266151595063	0.51533
TMEM158	174	86	-0.8975057097522443	0.27967
TMEM159	174	75	-0.4012390235401828	0.40283
TMEM160	174	98	-9.195907074531666	1e-05
TMEM161A	174	68	0.4171187692174119	0.59147
TMEM164	174	88	-5.134562252210228	0.0007
TMEM165	174	95	-1.8975966206835089	0.09899
TMEM168	174	115	-8.158332652203132	1e-05
TMEM176A	174	100	-2.800142701564433	0.02681
TMEM176B	174	83	0.9275471858739284	0.72226
TMEM177	174	111	-4.220912862124408	0.00143
TMEM180	174	85	0.3283409665168847	0.58087
TMEM183A	174	71	-1.308584550530784	0.21944
TMEM184B	174	79	2.212903935015611	0.91252
TMEM184C	174	68	-5.757181136542621	0.00117
TMEM185B	174	103	-6.085589816229174	1e-05
TMEM186	174	98	-0.849996131167235	0.27808
TMEM187	174	63	-5.297111841060529	0.00293
TMEM19	174	94	-2.6235046847573296	0.0395
TMEM194A	174	116	-9.815240151442783	1e-05
TMEM2	174	90	0.5807422755531951	0.65077
TMEM204	174	78	1.661907701777814	0.84628
TMEM206	174	72	-0.6655779461245854	0.34642
TMEM208	174	101	-6.0560779875447075	1e-05
TMEM209	174	113	-6.46768070414241	1e-05
TMEM212	174	66	-0.49245500510787354	0.38863
TMEM214	174	103	-6.4541815090078725	1e-05
TMEM22	174	110	0.6328866497523198	0.67765
TMEM222	174	83	-1.2732629925999497	0.20808
TMEM223	174	97	-7.311204254840239	1e-05
TMEM231	174	85	-1.3083367681564482	0.19952
TMEM30A	174	91	1.0283540059572902	0.75368
TMEM30B	174	78	0.06458481908759864	0.51625
TMEM33	174	112	-9.128298472670156	1e-05
TMEM35	174	78	-1.4282046189529756	0.18953
TMEM38B	174	108	-9.096937728108038	1e-05
TMEM39A	174	125	-3.093551847075101	0.00841
TMEM39B	174	87	-2.0543762087053623	0.09237
TMEM40	174	86	-1.0911838175821291	0.23938
TMEM41B	174	85	-1.0838460634877503	0.24179
TMEM43	174	88	-0.45205938917749583	0.38537
TMEM45A	174	84	0.5594453712103401	0.63962
TMEM47	174	103	-8.667038038736383	1e-05
TMEM48	174	111	-10.007456897470993	1e-05
TMEM5	174	105	-2.0686379116407547	0.06942
TMEM50A	174	76	0.2235623474351207	0.55511
TMEM50B	174	95	-4.594296357515032	0.00167
TMEM51	174	110	-3.7167943164971455	0.00391
TMEM53	174	71	-1.3663192008172576	0.20882
TMEM57	174	71	0.01343240409179537	0.50256
TMEM59	174	57	0.26072698011862466	0.55585
TMEM59L	174	74	-1.220452312281665	0.23236
TMEM62	174	96	-7.2622636829347575	2e-05
TMEM63A	174	66	1.0383120513962583	0.72393
TMEM66	174	79	-2.5182205517399647	0.06226
TMEM70	174	105	-1.5030643113401927	0.14037
TMEM80	174	56	-1.0640744172415764	0.28727
TMEM87A	174	84	-4.889789485796479	0.00141
TMEM8A	174	64	-7.354470794955701	0.00011
TMEM8B	174	99	1.9831397061447222	0.91386
TMEM93	174	93	-9.158645706781561	1e-05
TMEM97	174	101	-11.454288305002944	1e-05
TMEM9B	174	95	-6.94235589442341	1e-05
TMF1	174	106	-7.694115989333569	1e-05
TMLHE	174	91	0.692711889276651	0.67769
TMOD1	174	48	-1.7414045106374632	0.19859
TMOD2	174	80	-0.7125593138253699	0.3263
TMOD3	174	92	-2.7818319830093476	0.03406
TMPO	174	112	-11.38883844242816	1e-05
TMPRSS11D	174	91	0.39019835242267314	0.60248
TMPRSS11E	174	93	-1.2282625203945403	0.20403
TMPRSS15	174	100	-2.894459925317461	0.02323
TMPRSS2	174	72	-0.468084336189158	0.39142
TMPRSS3	174	79	0.382277800262124	0.59294
TMPRSS4	174	79	-5.151408454030143	0.00116
TMPRSS5	174	89	0.6431371914934177	0.66339
TMPRSS6	174	92	0.5952320422098335	0.65673
TMSB10	174	62	1.2102825150079002	0.75027
TMSB15A	174	86	-1.9189598556158	0.10818
TMSB15B	174	80	-1.62234017448066	0.15541
TMSB4Y	174	52	0.5678779922392542	0.61435
TMUB2	174	67	0.2623121632504031	0.56126
TMX1	174	113	-9.660240409669015	1e-05
TMX2	174	113	-9.279382992309591	1e-05
TMX4	174	94	-6.929928064235611	2e-05
TNC	174	107	-7.358362099437937	1e-05
TNF	174	99	0.7920776905829522	0.7072
TNFAIP1	174	73	-4.714476904376035	0.00362
TNFAIP2	174	68	-0.10522207961350681	0.47257
TNFAIP3	174	102	1.9652256549326832	0.91619
TNFAIP6	174	115	-1.8134187317210033	0.09126
TNFAIP8	174	86	-0.6754470974317902	0.32831
TNFRSF10B	174	70	-0.14955771680389246	0.46327
TNFRSF10C	174	85	-3.5893930077586687	0.01284
TNFRSF10D	174	96	-0.17898741247130612	0.45142
TNFRSF11A	174	85	0.8174949460510544	0.69949
TNFRSF11B	174	96	-1.4248739850874472	0.16657
TNFRSF12A	174	87	-2.8038830639833696	0.03549
TNFRSF13B	174	57	-0.38651377733292686	0.41878
TNFRSF14	174	77	0.571619980462491	0.63744
TNFRSF17	174	89	1.0479743693996941	0.75654
TNFRSF1A	174	79	1.078758018075444	0.74677
TNFRSF1B	174	86	-0.44450795636711665	0.38537
TNFRSF21	174	57	0.3645141751467597	0.5777
TNFRSF25	174	101	-3.8439880650443223	0.00442
TNFRSF4	174	98	-2.2915460836165367	0.05841
TNFRSF8	174	93	-0.004727108860136494	0.49874
TNFRSF9	174	124	1.60322138001926	0.89252
TNFSF10	174	72	0.04397818921322966	0.51153
TNFSF11	174	115	0.814559402467589	0.72782
TNFSF12	174	72	-1.419346217556536	0.20062
TNFSF13	174	84	-7.625066337015961	2e-05
TNFSF14	174	104	-0.6803097322335075	0.31421
TNFSF15	174	96	-0.9748715615432949	0.25478
TNFSF18	174	93	0.34651546798090704	0.59132
TNFSF4	174	86	0.4881471729383954	0.62322
TNFSF8	174	115	-3.4923178688103067	0.00514
TNFSF9	174	70	-0.466469345030672	0.39108
TNIK	174	90	-1.4936102045655966	0.16176
TNIP1	174	60	1.4344126573665805	0.7834
TNIP2	174	93	0.726142449421664	0.68727
TNIP3	174	114	-2.8380312255849547	0.01863
TNK1	174	94	-1.2112557789698755	0.2051
TNK2	174	79	0.5746154484219937	0.63794
TNKS	174	91	-0.41710677831161996	0.39002
TNKS2	174	76	0.3032372732243254	0.57448
TNMD	174	102	-0.9693181411533288	0.24565
TNN	174	90	-0.4089207031196626	0.39165
TNNC1	174	91	-1.6786955856403447	0.13189
TNNC2	174	85	0.2593809533083391	0.56374
TNNI1	174	91	-0.30914599840164314	0.41737
TNNI2	174	81	1.4296300753410514	0.81605
TNNI3	174	83	-0.8632302750977154	0.29036
TNNI3K	174	90	0.1234954789599565	0.53264
TNNT1	174	77	0.4319299718956798	0.60499
TNNT2	174	75	-2.547057550060274	0.06361
TNNT3	174	96	0.27305792302651954	0.57344
TNP1	174	80	0.9962129586261816	0.73222
TNP2	174	81	0.031186074074655776	0.50991
TNPO1	174	95	-1.9194417592813762	0.09652
TNPO2	174	85	0.2978539465001365	0.57323
TNPO3	174	84	-1.3357742580671663	0.1974
TNR	174	72	1.467801910834261	0.80989
TNRC6B	174	81	0.09337047285798862	0.52559
TNS1	174	82	-3.221594396053284	0.02443
TNS3	174	91	-2.2164237516841276	0.07065
TNS4	174	69	-2.2592484865398212	0.09573
TNXB	174	61	-0.00914683992090965	0.49747
TOB1	174	71	-6.444726751591179	0.00025
TOB2	174	91	-0.7672111017195661	0.30536
TOE1	174	91	-12.82485066653012	1e-05
TOLLIP	174	81	-0.38520336438297287	0.40762
TOM1	174	76	-1.6002440775492355	0.16543
TOM1L1	174	47	-1.7244968898946005	0.20155
TOM1L2	174	98	-2.0424691974540043	0.08033
TOMM20	174	55	-0.7677099403415232	0.34683
TOMM22	174	101	-9.961963836128195	1e-05
TOMM34	174	105	-6.444463060558177	2e-05
TOMM40	174	96	-11.026247003224036	1e-05
TOMM70A	174	84	-2.863818860160437	0.03771
TONSL	174	66	-1.5740997350281487	0.18599
TOP1	174	81	-5.901146510415073	0.00033
TOP2A	174	109	-6.513652393021741	1e-05
TOP2B	174	85	-7.1430663051703736	4e-05
TOP3A	174	111	-8.20315850195742	1e-05
TOP3B	174	88	-2.8969358887639856	0.03184
TOPBP1	174	114	-3.2869722158600405	0.00825
TOPORS	174	103	-6.109489005614881	1e-05
TOR1A	174	66	-3.584449744307086	0.0247
TOR1AIP1	174	102	-5.872494659977596	7e-05
TOR1B	174	110	-6.825185759856778	1e-05
TOR3A	174	106	-8.0789593318318	1e-05
TOX	174	95	0.9703404206833062	0.74318
TOX3	174	91	-0.5883982883518979	0.3472
TOX4	174	83	-0.667455081310266	0.33563
TP53	174	87	-3.0853620942508804	0.02431
TP53AIP1	174	73	-0.8149937728296313	0.31285
TP53BP1	174	93	-3.607520048097309	0.00915
TP53BP2	174	71	0.2929439766469617	0.56859
TP53I11	174	73	-1.2352513586520304	0.22985
TP53I3	174	73	1.8904572147375707	0.86969
TP53TG1	174	66	-0.3008849124722386	0.43045
TP53TG5	174	69	0.19145925672453767	0.54481
TP63	174	80	0.7044508166925004	0.66996
TP73	174	84	0.27049831904738186	0.56825
TP73-AS1	174	65	0.5002724146360286	0.61138
TPBG	174	81	-0.7587343024286061	0.32071
TPCN1	174	75	0.8632763618002754	0.70026
TPD52	174	82	-0.9624742760040038	0.27194
TPD52L1	174	89	-0.8408176256317486	0.28889
TPD52L2	174	91	-5.90322827360139	0.00014
TPH1	174	95	-2.08397829586361	0.07874
TPI1	174	102	-5.513505473907439	0.00012
TPK1	174	85	-6.253388188667257	0.00011
TPM1	174	81	-5.834505851585237	0.00038
TPM2	174	87	0.7218570234346271	0.68057
TPM3	174	108	-3.114495641431172	0.01353
TPM4	174	88	1.950881669846395	0.89692
TPMT	174	77	2.589722469730965	0.94097
TPO	174	66	-0.3429737172607879	0.42116
TPP1	174	50	0.3938621191276978	0.57831
TPP2	174	72	-2.4714449499966493	0.07605
TPPP	174	60	0.8634532990849406	0.6835
TPPP3	174	89	-1.3507815220674535	0.18765
TPR	174	67	-3.1649818903652625	0.03879
TPRA1	174	84	-0.7410273114111757	0.31756
TPRKB	174	103	-9.73837458661744	1e-05
TPSAB1	174	91	0.454870590926124	0.61897
TPSB2	174	92	-1.4218300805630733	0.17112
TPSD1	174	86	-0.7860675899141368	0.30403
TPSG1	174	105	-0.6100847927827913	0.32943
TPST1	174	85	-5.028406960832259	0.00121
TPST2	174	102	0.5785140594196984	0.65838
TPT1	174	55	1.3161755522989518	0.75625
TPTE	174	86	0.8083941238153745	0.69879
TPX2	174	108	-13.67354552170911	1e-05
TRA2A	174	102	-2.718753105780941	0.02895
TRA2B	174	110	-10.274901435831735	1e-05
TRABD	174	97	-3.3402001005402644	0.01245
TRAC	174	96	-0.727301583611835	0.31068
TRADD	174	74	-2.8022244820947413	0.04974
TRAF1	174	92	0.15148665496383767	0.54153
TRAF2	174	103	-7.44422390677522	1e-05
TRAF3	174	93	-7.402766167675896	2e-05
TRAF3IP1	174	79	-1.3914537806599385	0.1938
TRAF3IP2	174	78	0.18308833515706774	0.54486
TRAF3IP3	174	77	2.8842884696969504	0.9581
TRAF4	174	78	-6.517176448916879	7e-05
TRAF5	174	69	-0.19607955427337995	0.45331
TRAF6	174	85	-6.5159844104462	9e-05
TRAFD1	174	57	1.2932403572592772	0.75391
TRAIP	174	99	-13.404698107750281	1e-05
TRAK1	174	71	-1.460203718623778	0.19285
TRAK2	174	88	-2.4816177626080607	0.05468
TRAM1	174	95	-1.7737997663390868	0.11362
TRAM2	174	92	-1.5161295419581469	0.1555
TRANK1	174	73	-0.39667777424299844	0.40677
TRAP1	174	100	-8.37712676084543	1e-05
TRAPPC10	174	95	-4.403797139108107	0.00241
TRAPPC2	174	67	-1.4017493917873403	0.20869
TRAPPC2L	174	92	-9.634826832628624	1e-05
TRAPPC3	174	59	-6.501780166500719	0.0006
TRAPPC4	174	101	-5.120896710263347	0.00032
TRAPPC6A	174	54	-0.5559023319703205	0.38595
TRAPPC8	174	102	-1.4315020088083412	0.15612
TRAPPC9	174	67	-1.0845978938206495	0.26446
TRAT1	174	102	-0.8775028249865261	0.26712
TRAV8-3	174	93	-2.3438073914325446	0.05806
TRBC1	174	102	-2.1028857182139085	0.07019
TRBC2	174	71	-0.6689992051639312	0.34441
TRBV10-2	174	85	0.7796780620282687	0.69135
TRD@	174	90	0.05620816078124098	0.51546
TRDMT1	174	120	-2.5623909326291177	0.02677
TRDN	174	103	0.697526296515922	0.68813
TRDV3	174	84	-0.042647258178195896	0.48747
TREH	174	85	-0.9067392141793471	0.27762
TREM1	174	101	0.22214280966824032	0.56294
TREM2	174	85	0.15931110723468028	0.53828
TREML2	174	88	0.4066096791946495	0.60677
TREX1	174	87	-6.733690272490757	2e-05
TREX2	174	88	0.07119993867886998	0.52041
TRGV5	174	85	0.8629340687058685	0.70942
TRH	174	97	-6.790093094330595	1e-05
TRHDE	174	98	-0.17864111299447502	0.45106
TRHR	174	101	0.15014889467322864	0.54253
TRIAP1	174	95	-9.666466585700142	1e-05
TRIB1	174	98	-0.649964767445479	0.32764
TRIB2	174	80	-0.109258545212422	0.47161
TRIB3	174	56	-3.078464709305748	0.05725
TRIL	174	94	0.5868344050370599	0.65432
TRIM10	174	106	-0.2403778817522859	0.43168
TRIM13	174	88	-0.08798228940297137	0.47942
TRIM14	174	92	-13.167291934284048	1e-05
TRIM15	174	78	-1.2941230875748844	0.21227
TRIM16	174	74	-6.235563815080865	0.00026
TRIM17	174	64	-1.8451032098219025	0.15197
TRIM2	174	86	0.39999266726304616	0.60132
TRIM21	174	98	-2.5938949782362393	0.03874
TRIM22	174	82	-1.601872761297389	0.15718
TRIM23	174	84	-1.236033492603806	0.21545
TRIM24	174	66	-5.241066606019493	0.00256
TRIM25	174	105	-5.312924849638267	0.00016
TRIM26	174	89	-7.589472982635274	1e-05
TRIM27	174	93	-4.03188729726857	0.00428
TRIM28	174	88	-5.675228772915543	0.00025
TRIM29	174	60	-2.4683302348095038	0.09368
TRIM3	174	69	-1.3841897779053536	0.2105
TRIM31	174	76	0.4147965043095137	0.6002
TRIM32	174	93	-11.479554576434657	1e-05
TRIM33	174	73	-6.1637389157008045	0.00033
TRIM36	174	87	0.1670123545179233	0.54209
TRIM37	174	66	-1.987981036312247	0.13107
TRIM38	174	78	-3.0927061548796813	0.03123
TRIM44	174	60	-1.3673495019325563	0.23012
TRIM45	174	90	-2.0272040355996954	0.09142
TRIM46	174	85	0.34946544053233175	0.58651
TRIM48	174	69	1.2946789806278083	0.77234
TRIM5	174	70	-0.7922244436382366	0.31928
TRIM52	174	73	-0.7154649485338301	0.33494
TRIM58	174	77	1.5680317862761097	0.8293
TRIM62	174	64	-1.7269725036599683	0.16792
TRIM66	174	84	0.1466921283312612	0.53672
TRIM68	174	105	-2.3464084945093338	0.04761
TRIM8	174	59	-2.331993245911878	0.10743
TRIM9	174	108	3.1549838059394366	0.98792
TRIO	174	77	0.532860210652052	0.62844
TRIOBP	174	61	-0.39498155016735426	0.41435
TRIP10	174	97	-7.00538750185329	1e-05
TRIP11	174	114	-1.1097182102508545	0.20562
TRIP12	174	90	-8.27107536744319	1e-05
TRIP13	174	127	-11.11932459986076	1e-05
TRIP4	174	69	-2.676375518209181	0.06208
TRIP6	174	70	-0.14180126019892295	0.46532
TRIT1	174	88	-4.715059698780543	0.00149
TRMT1	174	78	-0.854590788227355	0.29872
TRMT11	174	96	-6.939159140933209	2e-05
TRMT112	174	53	-0.7183761475913079	0.35496
TRMT12	174	70	-8.987123222995468	1e-05
TRMT1L	174	77	-0.1541826521751968	0.46241
TRMT2A	174	103	-0.9977478301305257	0.23956
TRMT2B	174	94	1.4346585027991259	0.83318
TRMT5	174	94	-5.29844183042013	0.0004
TRMT61A	174	106	-0.943589597017781	0.25092
TRMT61B	174	98	-1.9044740225714651	0.09514
TRMU	174	117	-4.474104673148499	0.00045
TRNAU1AP	174	85	-0.13718340306241206	0.46225
TRO	174	73	0.15972134692339945	0.53824
TROAP	174	106	-9.615389056226876	1e-05
TROVE2	174	103	0.07993804207912769	0.52107
TRPA1	174	109	-3.050159384920322	0.01487
TRPC1	174	73	1.6659580937971803	0.84019
TRPC2	174	108	-1.2185848264142203	0.18916
TRPC3	174	92	-0.7298047947644891	0.31413
TRPC4	174	83	-1.268330145909572	0.20898
TRPC4AP	174	91	-2.7899105688085757	0.03299
TRPC5	174	93	-0.5812201100646381	0.34764
TRPC6	174	102	-0.08198931030362541	0.47578
TRPC7	174	83	-1.517629879238026	0.1677
TRPM1	174	86	0.36178755129805235	0.59169
TRPM2	174	86	-1.4619126112081247	0.17229
