Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
protein complex assembly (GO:0006461)	2/190	0.25626120677636443634384022516314871609210968017578125	0.326107723540456362343320506624877452850341796875	0.334350153164327590360471731401048600673675537109375	0.417032411257311108609968641758314333856105804443359375	-0.9724519798680735	1.3240497880964286	BLM;TRA2B
positive regulation of transcription, DNA-templated (GO:0045893)	8/1121	0.2202129771740944097491166075997170992195606231689453125	0.29095060655315341247018068315810523927211761474609375	0.4006202748341241015594960117596201598644256591796875	0.47470497190162352918463284368044696748256683349609375	-0.8692410646477599	1.315300916169607	BLM;SFPQ;RBL1;CHEK2;E2F1;MYBL2;BRCA1;HNRNPAB
renal system development (GO:0072001)	1/60	0.26674185625020496726023111477843485772609710693359375	0.334516556567861389481777223409153521060943603515625	0.316128457070629920178106431194464676082134246826171875	0.40081608043267025198730379997869022190570831298828125	-0.9811992963132428	1.2966292792106628	POLR2D
glycosaminoglycan metabolic process (GO:0030203)	1/62	0.2742977649192379629994320566765964031219482421875	0.3433691223898431843508660676889121532440185546875	0.324614010869144209436853998340666294097900390625	0.410821028407653165981372467285837046802043914794921875	-1.0018895454938204	1.2959852340024665	CLN6
histone acetylation (GO:0016573)	1/72	0.31093609580746406351181576610542833805084228515625	0.37366407339644813756507346624857746064662933349609375	0.365504815663401039227409228260512463748455047607421875	0.443094434427035277490602993566426448523998260498046875	-1.1016121238444092	1.2868678856727576	POLE3
positive regulation of ubiquitin protein ligase activity (GO:1904668)	1/83	0.349125035535146677201367992893210612237453460693359375	0.4040961466579335858995136732119135558605194091796875	0.4076607842786061919326812130748294293880462646484375	0.475031369201546149749759706537588499486446380615234375	-1.2187824492817791	1.2825554273329338	ANAPC10
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	1/66	0.289179025059542460507344685538555495440959930419921875	0.35555641693264028457832637286628596484661102294921875	0.34127397965692296555317852835287339985370635986328125	0.423375798820347870599078987652319483458995819091796875	-1.0233328472154708	1.2696585997584084	BRCA1
positive regulation of cytokine production (GO:0001819)	2/221	0.315309898809468247549148145481012761592864990234375	0.3763024871802116422259132377803325653076171875	0.40334069704987973725707206540391780436038970947265625	0.47470497190162352918463284368044696748256683349609375	-1.0994029261749227	1.2689301076333335	BRCA1;POLR3K
carbohydrate homeostasis (GO:0033500)	1/64	0.28177656140534657058793754913494922220706939697265625	0.34769214987695440388648648877278901636600494384765625	0.33299543046943702595541481059626676142215728759765625	0.4160937476571084925325294534559361636638641357421875	-0.9978791836798047	1.2639545449471725	POLR2D
negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051436)	1/72	0.31093609580746406351181576610542833805084228515625	0.37366407339644813756507346624857746064662933349609375	0.365504815663401039227409228260512463748455047607421875	0.443094434427035277490602993566426448523998260498046875	-1.0728867644653282	1.2533118438598325	ANAPC10
intracellular protein transport (GO:0006886)	3/348	0.266635748134997296876491645889473147690296173095703125	0.334516556567861389481777223409153521060943603515625	0.3713151997943213711295129542122595012187957763671875	0.447001399055533266135853409650735557079315185546875	-0.9436335966767873	1.2473626326739087	NXT1;CSE1L;HEATR3
cholesterol metabolic process (GO:0008203)	1/69	0.30014128209130175317653765887371264398097991943359375	0.36258326210679980849960202249349094927310943603515625	0.3535016485259270258012520571355707943439483642578125	0.43157180058553989976388720606337301433086395263671875	-1.0232270393665794	1.2314557626274532	CLN6
regulation of proteolysis (GO:0030162)	1/64	0.28177656140534657058793754913494922220706939697265625	0.34769214987695440388648648877278901636600494384765625	0.33299543046943702595541481059626676142215728759765625	0.4160937476571084925325294534559361636638641357421875	-0.9703324488565134	1.229062725127905	CLN6
negative regulation of dephosphorylation (GO:0035305)	1/64	0.28177656140534657058793754913494922220706939697265625	0.34769214987695440388648648877278901636600494384765625	0.33299543046943702595541481059626676142215728759765625	0.4160937476571084925325294534559361636638641357421875	-0.9671575528374675	1.2250412721117097	PKMYT1
cellular protein catabolic process (GO:0044257)	1/63	0.27804675330239836394952135378844104707241058349609375	0.34555810527330443893134770405595190823078155517578125	0.328817658094006315394608463975600898265838623046875	0.41311454862356067341266907533281482756137847900390625	-0.9383436845878609	1.2010480145436024	CHEK2
positive regulation of protein targeting to mitochondrion (GO:1903955)	1/82	0.34574173392278850780456878055701963603496551513671875	0.403560030642984568505227116474998183548450469970703125	0.403945764801960371936928595459903590381145477294921875	0.47470497190162352918463284368044696748256683349609375	-1.1265012385510114	1.1964155286872622	MIS18A
negative regulation of mitotic cell cycle phase transition (GO:1901991)	1/80	0.338922796806287340842800404061563313007354736328125	0.39829192617881725713147034184657968580722808837890625	0.396446466746898484867500656037009321153163909912109375	0.470695031824925835817197139476775191724300384521484375	-1.0920960421773427	1.1816292816421299	RBL1
positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000060)	1/88	0.36578339318772534749513170027057640254497528076171875	0.420559608473740798029183451944845728576183319091796875	0.42589517743024540852303516658139415085315704345703125	0.4921297117128755616022317553870379924774169921875	-1.1521485291668954	1.1587318398074993	ANAPC10
regulation of innate immune response (GO:0045088)	1/70	0.30375803226532360756806383506045676767826080322265625	0.366312042400241899553492430641199462115764617919921875	0.357527446057947617674699358758516609668731689453125	0.435716869887198987587595411241636611521244049072265625	-0.9617295899280713	1.1459237349994125	ABCE1
positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition (GO:0051437)	1/77	0.328562218149156259894283493849798105657100677490234375	0.390097066565407157856526509931427426636219024658203125	0.38502224000577200957451395879616029560565948486328125	0.461092491930655878906719635779154486954212188720703125	-1.0261006679375477	1.1420798600868471	ANAPC10
regulation of cellular macromolecule biosynthetic process (GO:2000112)	5/632	0.2266523090674222584706143379662535153329372406005859375	0.29753205727626708121391629902063868939876556396484375	0.3605875841833008355052925253403373062610626220703125	0.43867257160327621789974728017114102840423583984375	-0.7655871359979821	1.1363901654242836	SFPQ;CHEK2;DSCC1;E2F1;EIF4E
negative regulation of phosphatase activity (GO:0010923)	1/69	0.30014128209130175317653765887371264398097991943359375	0.36258326210679980849960202249349094927310943603515625	0.3535016485259270258012520571355707943439483642578125	0.43157180058553989976388720606337301433086395263671875	-0.9430340909700335	1.1349433908608262	PKMYT1
negative regulation of ubiquitin protein ligase activity (GO:1904667)	1/78	0.33203348711316948982386065836180932819843292236328125	0.393542263456603980120718233592924661934375762939453125	0.38885387713917107799233008336159400641918182373046875	0.464072589124641055047248983100871555507183074951171875	-1.0087552739957093	1.1121723102269003	ANAPC10
JNK cascade (GO:0007254)	1/67	0.292851873479903324071216275115148164331912994384765625	0.358160432875421597120890737642184831202030181884765625	0.3453750685969367850702838040888309478759765625	0.4261681650008630750647853346890769898891448974609375	-0.9033981737798564	1.1094527717832228	UBE2N
intracellular steroid hormone receptor signaling pathway (GO:0030518)	1/67	0.292851873479903324071216275115148164331912994384765625	0.358160432875421597120890737642184831202030181884765625	0.3453750685969367850702838040888309478759765625	0.4261681650008630750647853346890769898891448974609375	-0.8970155769960186	1.101614379036229	BRCA1
glucose metabolic process (GO:0006006)	1/65	0.2854872864489588213388060466968454420566558837890625	0.35164298562607942955082762637175619602203369140625	0.33714748547023865032912226524786092340946197509765625	0.419008835359595155356515761013724841177463531494140625	-0.8768264749870155	1.0991526509243794	POLR2D
peptidyl-threonine phosphorylation (GO:0018107)	1/69	0.30014128209130175317653765887371264398097991943359375	0.36258326210679980849960202249349094927310943603515625	0.3535016485259270258012520571355707943439483642578125	0.43157180058553989976388720606337301433086395263671875	-0.910067913647232	1.0952685313486175	CHEK2
regulation of phosphatase activity (GO:0010921)	1/73	0.31449759632146878640668319349060766398906707763671875	0.375982420515804383054359050220227800309658050537109375	0.369456688780192055165940701044746674597263336181640625	0.445540265178207162133361407541087828576564788818359375	-0.9440463914095748	1.0920528949683228	PKMYT1
response to interferon-gamma (GO:0034341)	1/69	0.30014128209130175317653765887371264398097991943359375	0.36258326210679980849960202249349094927310943603515625	0.3535016485259270258012520571355707943439483642578125	0.43157180058553989976388720606337301433086395263671875	-0.9072776203501232	1.0919104078550548	SYNCRIP
negative regulation of cell death (GO:0060548)	1/82	0.34574173392278850780456878055701963603496551513671875	0.403560030642984568505227116474998183548450469970703125	0.403945764801960371936928595459903590381145477294921875	0.47470497190162352918463284368044696748256683349609375	-1.0007204049923761	1.0628283320372653	TMEM109
glucose homeostasis (GO:0042593)	1/75	0.321565999160016158242569872527383267879486083984375	0.38310707830960544217901997399167157709598541259765625	0.377287557440465437519350189177202992141246795654296875	0.453401221202368087670464547045412473380565643310546875	-0.9358212096787574	1.0617382661092507	POLR2D
positive regulation of cell cycle (GO:0045787)	1/83	0.349125035535146677201367992893210612237453460693359375	0.4040961466579335858995136732119135558605194091796875	0.4076607842786061919326812130748294293880462646484375	0.475031369201546149749759706537588499486446380615234375	-1.006366137140746	1.0590243991735824	EIF4E
regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051439)	1/73	0.31449759632146878640668319349060766398906707763671875	0.375982420515804383054359050220227800309658050537109375	0.369456688780192055165940701044746674597263336181640625	0.445540265178207162133361407541087828576564788818359375	-0.9068703399042307	1.0490484250192513	ANAPC10
positive regulation of translation (GO:0045727)	1/79	0.335486983283129702737568322845618240535259246826171875	0.39562630626480077555839898195699788630008697509765625	0.3926619047691801700494806937058456242084503173828125	0.467004089837355362835324967818451113998889923095703125	-0.9491603974016586	1.036646524671693	POLR2D
regulation of protein targeting to mitochondrion (GO:1903214)	1/89	0.369064043570231203883480475269607268273830413818359375	0.423626667951876700879410009292769245803356170654296875	0.42947488049156590239618935811449773609638214111328125	0.495384549796685835776344219993916340172290802001953125	-1.0389003214750396	1.0355603506403814	MIS18A
positive regulation of binding (GO:0051099)	1/82	0.34574173392278850780456878055701963603496551513671875	0.403560030642984568505227116474998183548450469970703125	0.403945764801960371936928595459903590381145477294921875	0.47470497190162352918463284368044696748256683349609375	-0.9747281139187618	1.0352228757781745	NCBP1
regulation of anatomical structure morphogenesis (GO:0022603)	1/83	0.349125035535146677201367992893210612237453460693359375	0.4040961466579335858995136732119135558605194091796875	0.4076607842786061919326812130748294293880462646484375	0.475031369201546149749759706537588499486446380615234375	-0.9740963729684278	1.0250661146558244	MYO19
positive regulation of vasculature development (GO:1904018)	1/105	0.419325786500052200000965285653364844620227813720703125	0.463606589554457715340873846798785962164402008056640625	0.483837694485962643842213992684264667332172393798828125	0.5375110078614151465359327630721963942050933837890625	-1.1730399845199426	1.0194974117048994	BRCA1
regulation of cellular response to heat (GO:1900034)	1/79	0.335486983283129702737568322845618240535259246826171875	0.39562630626480077555839898195699788630008697509765625	0.3926619047691801700494806937058456242084503173828125	0.467004089837355362835324967818451113998889923095703125	-0.9248148604630285	1.0100570079495605	PTGES3
regulation of type I interferon production (GO:0032479)	1/86	0.359171330928621246325604943194775842130184173583984375	0.41364564945279547192313884806935675442218780517578125	0.418669006921921826869237293067271821200847625732421875	0.484590090088857561312352117965929210186004638671875	-0.9806272155338779	1.0041188851825342	POLR3K
regulation of cell cycle G2/M phase transition (GO:1902749)	1/85	0.355839746397552170176226127296104095876216888427734375	0.410492929483653679056942564784549176692962646484375	0.41502226617612059111905864483560435473918914794921875	0.481175144173992208607160137034952640533447265625	-0.9696843096549687	1.0019503611674154	TUBG1
negative regulation of cellular process (GO:0048523)	4/535	0.297210178474904385126365014002658426761627197265625	0.361570833320702333946172757350723259150981903076171875	0.4301457740636924764743298510438762605190277099609375	0.495384549796685835776344219993916340172290802001953125	-0.8190007540238857	0.993706488589379	BLM;TMEM109;CDC6;EEF1E1
positive regulation of protein catabolic process (GO:0045732)	1/82	0.34574173392278850780456878055701963603496551513671875	0.403560030642984568505227116474998183548450469970703125	0.403945764801960371936928595459903590381145477294921875	0.47470497190162352918463284368044696748256683349609375	-0.9261336228770298	0.9836124543233654	DTL
positive regulation of protein secretion (GO:0050714)	1/83	0.349125035535146677201367992893210612237453460693359375	0.4040961466579335858995136732119135558605194091796875	0.4076607842786061919326812130748294293880462646484375	0.475031369201546149749759706537588499486446380615234375	-0.9303871644062687	0.9790698150710545	POLR2D
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	1/113	0.442948601249443407734673883169307373464107513427734375	0.486609671642870278418513407814316451549530029296875	0.509065124901867616102890679030679166316986083984375	0.56192332477186990313811065789195708930492401123046875	-1.1955695670484487	0.9735541395481202	NCBP1
regulation of fat cell differentiation (GO:0045598)	1/73	0.31449759632146878640668319349060766398906707763671875	0.375982420515804383054359050220227800309658050537109375	0.369456688780192055165940701044746674597263336181640625	0.445540265178207162133361407541087828576564788818359375	-0.8368315883289186	0.9680290788157412	E2F1
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	1/77	0.328562218149156259894283493849798105657100677490234375	0.390097066565407157856526509931427426636219024658203125	0.38502224000577200957451395879616029560565948486328125	0.461092491930655878906719635779154486954212188720703125	-0.8683667671813298	0.9665174450767262	BRCA1
regulation of mitotic nuclear division (GO:0007088)	1/85	0.355839746397552170176226127296104095876216888427734375	0.410492929483653679056942564784549176692962646484375	0.41502226617612059111905864483560435473918914794921875	0.481175144173992208607160137034952640533447265625	-0.9340761291518245	0.9651573255779929	PKMYT1
interleukin-1-mediated signaling pathway (GO:0070498)	1/96	0.391562769733913074166054002489545382559299468994140625	0.44501623994429928554694697595550678670406341552734375	0.453922211768294225908704220273648388683795928955078125	0.51720846364000261363713661921792663633823394775390625	-1.0160797384357008	0.9526859596573145	UBE2N
post-translational protein modification (GO:0043687)	3/358	0.280595247673022740730885971061070449650287628173828125	0.34769214987695440388648648877278901636600494384765625	0.388195386750423032662382638591225259006023406982421875	0.464072589124641055047248983100871555507183074951171875	-0.7448867766222094	0.9466334365530049	DSCC1;SKP2;DTL
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	3/397	0.33550942904656044785127733121044002473354339599609375	0.39562630626480077555839898195699788630008697509765625	0.452830014967338267961594056032481603324413299560546875	0.51720846364000261363713661921792663633823394775390625	-0.8661360299047446	0.9459116781938597	NCBP1;POLR2D;CD3EAP
regulation of cell death (GO:0010941)	1/97	0.39471133460748164534237503175972960889339447021484375	0.44566263433622521628052481901249848306179046630859375	0.457329046720754861521385237210779450833797454833984375	0.51720846364000261363713661921792663633823394775390625	-1.0017123931588894	0.9311924213796416	TMEM109
cellular response to oxidative stress (GO:0034599)	1/116	0.45155962789480241781348013319075107574462890625	0.4921572600556916032843446373590268194675445556640625	0.51820769487931073182807040211628191173076629638671875	0.56966865874138272740623278878047131001949310302734375	-1.159192588113581	0.9216135733308879	FANCC
peptidyl-threonine modification (GO:0018210)	1/90	0.372327887852293148984728077266481705009937286376953125	0.426664296029742207139179299701936542987823486328125	0.433032509591635805801246306145912967622280120849609375	0.497879308032978917797350959517643786966800689697265625	-0.9322248668219005	0.9210198911939382	CHEK2
positive regulation of cellular protein metabolic process (GO:0032270)	1/92	0.378805498688630393200327262093196623027324676513671875	0.432652230733625742242764999900828115642070770263671875	0.440082083463857187677348292709211818873882293701171875	0.50430633445029082739807790858321823179721832275390625	-0.9418452928168624	0.9142797431279316	CLN6
regulation of cytokine-mediated signaling pathway (GO:0001959)	1/91	0.37557501127750747560440913730417378246784210205078125	0.4296727364118504421952593474998138844966888427734375	0.43656819931020518499309446269762702286243438720703125	0.50111067395905617427587230849894694983959197998046875	-0.9320141260747996	0.9127186972774849	ABCE1
translational termination (GO:0006415)	1/97	0.39471133460748164534237503175972960889339447021484375	0.44566263433622521628052481901249848306179046630859375	0.457329046720754861521385237210779450833797454833984375	0.51720846364000261363713661921792663633823394775390625	-0.974385511838462	0.905789336662603	ABCE1
epithelium development (GO:0060429)	1/116	0.45155962789480241781348013319075107574462890625	0.4921572600556916032843446373590268194675445556640625	0.51820769487931073182807040211628191173076629638671875	0.56966865874138272740623278878047131001949310302734375	-1.1253015531425203	0.8946685788892043	TIMELESS
positive regulation of angiogenesis (GO:0045766)	1/104	0.416304039230656675041331027387059293687343597412109375	0.463230420464386061230044333569821901619434356689453125	0.480595468934718439424358393807779066264629364013671875	0.53702248505662042443731252205907367169857025146484375	-0.9966849172177463	0.8734342844065989	BRCA1
positive regulation of protein localization to membrane (GO:1905477)	1/96	0.391562769733913074166054002489545382559299468994140625	0.44501623994429928554694697595550678670406341552734375	0.453922211768294225908704220273648388683795928955078125	0.51720846364000261363713661921792663633823394775390625	-0.9272009562978925	0.8693523740624576	E2F1
negative regulation of binding (GO:0051100)	1/83	0.349125035535146677201367992893210612237453460693359375	0.4040961466579335858995136732119135558605194091796875	0.4076607842786061919326812130748294293880462646484375	0.475031369201546149749759706537588499486446380615234375	-0.8222192509144431	0.8652419989632877	E2F1
cellular response to organonitrogen compound (GO:0071417)	1/98	0.397843763510162540253389806821360252797603607177734375	0.4477362224519907396569351476500742137432098388671875	0.460714862016543935663293041216093115508556365966796875	0.5193376340186490747186098815291188657283782958984375	-0.9138801701331282	0.8423196102546803	BRCA1
positive regulation of protein metabolic process (GO:0051247)	1/97	0.39471133460748164534237503175972960889339447021484375	0.44566263433622521628052481901249848306179046630859375	0.457329046720754861521385237210779450833797454833984375	0.51720846364000261363713661921792663633823394775390625	-0.9059139420639789	0.8421381257068326	DTL
response to tumor necrosis factor (GO:0034612)	1/98	0.397843763510162540253389806821360252797603607177734375	0.4477362224519907396569351476500742137432098388671875	0.460714862016543935663293041216093115508556365966796875	0.5193376340186490747186098815291188657283782958984375	-0.9012213854800151	0.830652060280645	BRCA1
regulation of kinase activity (GO:0043549)	1/102	0.410213751322999919945999636183842085301876068115234375	0.457928436452654186172850359071162529289722442626953125	0.47405048005682692835449643098399974405765533447265625	0.53090580505553874868240882278769277036190032958984375	-0.9261583517007137	0.8252783226176648	RBL1
regulation of lipid metabolic process (GO:0019216)	1/101	0.407145051400710611400057814535102806985378265380859375	0.455976062427700223889104336194577626883983612060546875	0.47074746862267968783299920687568373978137969970703125	0.52806250132836318744722348128561861813068389892578125	-0.9181997094355226	0.8250811886785064	RBL1
ciliary basal body-plasma membrane docking (GO:0097711)	1/97	0.39471133460748164534237503175972960889339447021484375	0.44566263433622521628052481901249848306179046630859375	0.457329046720754861521385237210779450833797454833984375	0.51720846364000261363713661921792663633823394775390625	-0.8669342504518525	0.8059025817874211	TUBG1
regulation of cell motility (GO:2000145)	1/110	0.4342037064001014190495197908603586256504058837890625	0.4777623584752708207901150672114454209804534912109375	0.49975102782376501497907383964047767221927642822265625	0.55252473636195464923304143667337484657764434814453125	-0.9515908013242633	0.7938565236046625	TBCCD1
circulatory system development (GO:0072359)	1/110	0.4342037064001014190495197908603586256504058837890625	0.4777623584752708207901150672114454209804534912109375	0.49975102782376501497907383964047767221927642822265625	0.55252473636195464923304143667337484657764434814453125	-0.9437961646065438	0.7873539142909964	POLR2D
histone modification (GO:0016570)	1/99	0.400960138363332385669224322555237449705600738525390625	0.4497783370276990932978833370725624263286590576171875	0.4640797859167771211019726251834072172641754150390625	0.52142948303820002564634705777280032634735107421875	-0.8415023277922703	0.769043307490221	UBE2N
enzyme linked receptor protein signaling pathway (GO:0007167)	1/121	0.465619352619618787070265852889860980212688446044921875	0.50351012935861749753030380816198885440826416015625	0.533072599473130903646733713685534894466400146484375	0.5819165343379675281454410651349462568759918212890625	-1.0059142635020022	0.7689076035862343	CD3EAP
positive regulation of macromolecule metabolic process (GO:0010604)	2/277	0.418683727877713962595151997447828762233257293701171875	0.463606589554457715340873846798785962164402008056640625	0.51855511772551332594360928851529024541378021240234375	0.56966865874138272740623278878047131001949310302734375	-0.8785851220437239	0.764930885139703	E2F1;BRCA1
regulation of cellular response to stress (GO:0080135)	1/105	0.419325786500052200000965285653364844620227813720703125	0.463606589554457715340873846798785962164402008056640625	0.483837694485962643842213992684264667332172393798828125	0.5375110078614151465359327630721963942050933837890625	-0.8785207679049394	0.7635286612797124	PTGES3
negative regulation of hydrolase activity (GO:0051346)	1/109	0.431258637737666428169092114330851472914218902587890625	0.476037889259948110431963641531183384358882904052734375	0.496607663474254501512206161351059563457965850830078125	0.5508120312370945459434778967988677322864532470703125	-0.9052786195841541	0.7613821218207569	PKMYT1
regulation of insulin secretion (GO:0050796)	1/99	0.400960138363332385669224322555237449705600738525390625	0.4497783370276990932978833370725624263286590576171875	0.4640797859167771211019726251834072172641754150390625	0.52142948303820002564634705777280032634735107421875	-0.8300197256350581	0.7585494347462863	POLR2D
peptide metabolic process (GO:0006518)	1/105	0.419325786500052200000965285653364844620227813720703125	0.463606589554457715340873846798785962164402008056640625	0.483837694485962643842213992684264667332172393798828125	0.5375110078614151465359327630721963942050933837890625	-0.8684313492720593	0.754759875630826	EEF1E1
positive regulation of programmed cell death (GO:0043068)	2/258	0.384348592647756281959203761289245449006557464599609375	0.4382588737947188395338571353931911289691925048828125	0.48106645188140095825701791909523308277130126953125	0.53702248505662042443731252205907367169857025146484375	-0.779256055176076	0.7451288049552328	E2F1;EEF1E1
positive regulation of mitochondrion organization (GO:0010822)	1/129	0.487376050293946538882750019183731637895107269287109375	0.52132639435467031940873994244611822068691253662109375	0.55591848217202954884896826115436851978302001953125	0.600218236220113166012879446498118340969085693359375	-1.0254181900211952	0.7369878198265605	MIS18A
cellular response to interferon-gamma (GO:0071346)	1/117	0.4544005733139793168362530195736326277256011962890625	0.494473694740094005251052067251293919980525970458984375	0.521217642635362299330381574691273272037506103515625	0.57168474771592914240869731656857766211032867431640625	-0.9282131670475475	0.7321524081730733	SYNCRIP
protein modification by small protein conjugation (GO:0032446)	3/399	0.33833159908514753855257595205330289900302886962890625	0.3982745059077290594728992800810374319553375244140625	0.456077303243796194909265295791556127369403839111328125	0.51720846364000261363713661921792663633823394775390625	-0.6602670043137675	0.7155503696142739	RFWD3;UBE2N;BRCA1
regulation of apoptotic process (GO:0042981)	5/816	0.41152331184713075717951369369984604418277740478515625	0.458649368526398981682490330058499239385128021240234375	0.58081321624371751166648891739896498620510101318359375	0.6241709680006357618964329958544112741947174072265625	-0.7895056521074505	0.7009938651992715	CHEK2;E2F1;BRCA1;EEF1E1;SKP2
positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	5/849	0.4452160755233516287177053527557291090488433837890625	0.487550409170579956974478363918024115264415740966796875	0.6163240284210065311754078720696270465850830078125	0.65218974523570516499404448040877468883991241455078125	-0.8554377786409703	0.692216445223529	SFPQ;RBL1;E2F1;MYBL2;BRCA1
regulation of gene expression (GO:0010468)	6/1038	0.446180957807664035907890820453758351504802703857421875	0.4878339269700884273106566979549825191497802734375	0.635263338347388017979255891987122595310211181640625	0.669156961582385800824113175622187554836273193359375	-0.8249792227884788	0.6657835384137611	SFPQ;RBL1;CHEK2;TRA2B;E2F1;BRCA1
negative regulation of macromolecule metabolic process (GO:0010605)	1/125	0.47660964197615884874181801933445967733860015869140625	0.51218858881108209057941849096096120774745941162109375	0.5446372014942968409201284885057248175144195556640625	0.59173633055433827454550055335857905447483062744140625	-0.8887353526553439	0.6586039841767876	RBL1
negative regulation of transcription, DNA-templated (GO:0045892)	5/814	0.4094716131851701135246912599541246891021728515625	0.457839619273385955988686646378482691943645477294921875	0.57860772342251587385675293262465856969356536865234375	0.62276937209495086822386156200082041323184967041015625	-0.7332445666030802	0.6547050537046514	SFPQ;EED;E2F1;TIMELESS;BRCA1
positive regulation of apoptotic process (GO:0043065)	2/308	0.472559116054652006422287513487390242516994476318359375	0.509420201550334628137761683319695293903350830078125	0.5758062555310561325683238464989699423313140869140625	0.620720940049859226661510547273792326450347900390625	-0.8725286651389677	0.6540408793195321	E2F1;EEF1E1
regulation of phosphorylation (GO:0042325)	1/120	0.4628362607995850641628976518404670059680938720703125	0.50128504108544402750879953600815497338771820068359375	0.53013635955010462996739306618110276758670806884765625	0.579626937419497334502693774993531405925750732421875	-0.8397912249901696	0.6469599895969972	PTGES3
innate immune response activating cell surface receptor signaling pathway (GO:0002220)	1/125	0.47660964197615884874181801933445967733860015869140625	0.51218858881108209057941849096096120774745941162109375	0.5446372014942968409201284885057248175144195556640625	0.59173633055433827454550055335857905447483062744140625	-0.8539385786122534	0.6328175743610792	UBE2N
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	1/129	0.487376050293946538882750019183731637895107269287109375	0.52132639435467031940873994244611822068691253662109375	0.55591848217202954884896826115436851978302001953125	0.600218236220113166012879446498118340969085693359375	-0.8654251719593385	0.6219977536112908	UBE2N
stimulatory C-type lectin receptor signaling pathway (GO:0002223)	1/122	0.468388164256411665409274291960173286497592926025390625	0.50571284609559452594140793735277839004993438720703125	0.5359906930884228426492654762114398181438446044921875	0.5841791307951107459217610085033811628818511962890625	-0.7937959989370463	0.6020608591077454	UBE2N
modification-dependent protein catabolic process (GO:0019941)	1/142	0.520874678339107166635812973254360258579254150390625	0.555438893105436815034181563532911241054534912109375	0.59070781463099375496739185109618119895458221435546875	0.63185619181117136378134091501124203205108642578125	-0.8981329032757825	0.5858034200920771	DTL
negative regulation of response to stimulus (GO:0048585)	1/128	0.48470518847337140666553523260517977178096771240234375	0.5200796354582293279378291117609478533267974853515625	0.55312434509443508812154277620720677077770233154296875	0.599073546175947768688274663873016834259033203125	-0.8087988735354441	0.58574381654374	RBL1
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	2/292	0.4451090514538973419433887102059088647365570068359375	0.487550409170579956974478363918024115264415740966796875	0.5468776394623713343889903626404702663421630859375	0.59323775332574346652592112150159664452075958251953125	-0.7112747526766284	0.5757313675136708	SKP2;ANAPC10
negative regulation of cell differentiation (GO:0045596)	1/151	0.54278679331762391679916390785365365445613861083984375	0.571746454546460558532317008939571678638458251953125	0.6131998025408316177475853692158125340938568115234375	0.649878931833918205285272051696665585041046142578125	-0.923788831116186	0.5644707097909121	E2F1
positive regulation of intracellular protein transport (GO:0090316)	1/153	0.54751972228323009250772201994550414383411407470703125	0.5758540762522252887123386244638822972774505615234375	0.61802955891179933711754301839391700923442840576171875	0.65299453395726814175503704973380081355571746826171875	-0.9336159687860491	0.5623699231904008	MIS18A
activation of MAPK activity (GO:0000187)	1/118	0.45722694462803570303321976098231971263885498046875	0.4962759157679956789621655843802727758884429931640625	0.52420899370130313865701054965029470622539520263671875	0.57405453985356647006454977599787525832653045654296875	-0.7161582256369899	0.5604478204838144	UBE2N
skeletal system development (GO:0001501)	1/147	0.5331733706535406458471015866962261497974395751953125	0.564415299062632325188815229921601712703704833984375	0.603358397613603880671462320606224238872528076171875	0.64240470377657976630558778197155334055423736572265625	-0.8851458491687423	0.5566758672765142	POLR2D
response to lipid (GO:0033993)	1/141	0.51837670767598120757924107238068245351314544677734375	0.55362952859985015141575104280491359531879425048828125	0.58813022756540844770967169097275473177433013916015625	0.63007439883363913768477004850865341722965240478515625	-0.8361694609669333	0.5494077081360209	POLR2D
heart development (GO:0007507)	1/150	0.5404019773595296616264249678351916372776031494140625	0.57097517791350915761228179690078832209110260009765625	0.61076232756496862119632851317874155938625335693359375	0.64928733591906662159232155318022705614566802978515625	-0.8487163580862354	0.5223357045964034	POLR2D
cellular protein complex assembly (GO:0043623)	1/145	0.5282918665304034977481251189601607620716094970703125	0.56161489195770586402289836769341491162776947021484375	0.59834524729713478574666396525572054088115692138671875	0.6390364233111593961211838177405297756195068359375	-0.7972013929297324	0.5086992873850965	PTGES3
cellular protein metabolic process (GO:0044267)	3/485	0.45749313798004809239472479021060280501842498779296875	0.4962759157679956789621655843802727758884429931640625	0.586792169339702240904443897306919097900390625	0.62961706368592273985740348507533781230449676513671875	-0.6503932973795096	0.5086032616167351	CHEK2;UBE2N;SEPHS1
